problem_id	user_id	skill_id	correct
14	3	Živčana stanica	0
15	3	Živčana stanica	1
16	3	Živčana stanica	1
17	3	Živčana stanica	1
12	4	Živčana stanica	1
13	4	Živčana stanica	1
14	4	Živčana stanica	1
15	4	Živčana stanica	0
16	4	Živčana stanica	1
17	4	Živčana stanica	1
12	5	Živčana stanica	0
13	5	Živčana stanica	0
14	5	Živčana stanica	1
15	5	Živčana stanica	1
16	5	Živčana stanica	0
17	5	Živčana stanica	0
12	6	Živčana stanica	1
13	6	Živčana stanica	1
14	6	Živčana stanica	1
15	6	Živčana stanica	0
16	6	Živčana stanica	1
17	6	Živčana stanica	0
12	7	Živčana stanica	1
13	7	Živčana stanica	0
14	7	Živčana stanica	1
15	7	Živčana stanica	1
16	7	Živčana stanica	1
17	7	Živčana stanica	1
12	8	Živčana stanica	1
13	8	Živčana stanica	1
14	8	Živčana stanica	1
15	8	Živčana stanica	1
16	8	Živčana stanica	1
17	8	Živčana stanica	1
12	9	Živčana stanica	1
13	9	Živčana stanica	1
14	9	Živčana stanica	1
15	9	Živčana stanica	1
16	9	Živčana stanica	1
17	9	Živčana stanica	1
12	10	Živčana stanica	1
13	10	Živčana stanica	1
14	10	Živčana stanica	0
15	10	Živčana stanica	1
16	10	Živčana stanica	1
17	10	Živčana stanica	1
12	11	Živčana stanica	1
13	11	Živčana stanica	1
14	11	Živčana stanica	1
15	11	Živčana stanica	1
16	11	Živčana stanica	1
17	11	Živčana stanica	1
12	12	Živčana stanica	1
13	12	Živčana stanica	0
14	12	Živčana stanica	1
15	12	Živčana stanica	1
16	12	Živčana stanica	1
17	12	Živčana stanica	1
12	13	Živčana stanica	1
13	13	Živčana stanica	1
14	13	Živčana stanica	1
15	13	Živčana stanica	1
16	13	Živčana stanica	1
17	13	Živčana stanica	1
12	14	Živčana stanica	1
13	14	Živčana stanica	1
14	14	Živčana stanica	1
15	14	Živčana stanica	1
16	14	Živčana stanica	1
17	14	Živčana stanica	1
12	15	Živčana stanica	1
13	15	Živčana stanica	1
14	15	Živčana stanica	0
15	15	Živčana stanica	1
16	15	Živčana stanica	1
17	15	Živčana stanica	1
12	16	Živčana stanica	1
13	16	Živčana stanica	1
14	16	Živčana stanica	1
15	16	Živčana stanica	1
16	16	Živčana stanica	1
17	16	Živčana stanica	1
12	17	Živčana stanica	1
13	17	Živčana stanica	1
14	17	Živčana stanica	1
15	17	Živčana stanica	1
16	17	Živčana stanica	0
17	17	Živčana stanica	0
12	18	Živčana stanica	0
13	18	Živčana stanica	1
14	18	Živčana stanica	0
15	18	Živčana stanica	0
16	18	Živčana stanica	0
17	18	Živčana stanica	1
12	19	Živčana stanica	1
13	19	Živčana stanica	1
14	19	Živčana stanica	0
15	19	Živčana stanica	0
16	19	Živčana stanica	1
17	19	Živčana stanica	1
12	20	Živčana stanica	0
13	20	Živčana stanica	1
14	20	Živčana stanica	1
15	20	Živčana stanica	1
16	20	Živčana stanica	0
17	20	Živčana stanica	0
12	21	Živčana stanica	1
13	21	Živčana stanica	1
14	21	Živčana stanica	0
15	21	Živčana stanica	0
16	21	Živčana stanica	0
17	21	Živčana stanica	0
12	22	Živčana stanica	0
13	22	Živčana stanica	0
14	22	Živčana stanica	0
15	22	Živčana stanica	0
16	22	Živčana stanica	1
17	22	Živčana stanica	1
12	23	Živčana stanica	1
13	23	Živčana stanica	0
14	23	Živčana stanica	0
15	23	Živčana stanica	0
16	23	Živčana stanica	0
17	23	Živčana stanica	1
12	24	Živčana stanica	1
13	24	Živčana stanica	1
14	24	Živčana stanica	1
15	24	Živčana stanica	0
16	24	Živčana stanica	1
17	24	Živčana stanica	1
12	25	Živčana stanica	0
13	25	Živčana stanica	0
14	25	Živčana stanica	1
15	25	Živčana stanica	0
16	25	Živčana stanica	0
17	25	Živčana stanica	0
12	26	Živčana stanica	0
13	26	Živčana stanica	1
14	26	Živčana stanica	0
15	26	Živčana stanica	0
16	26	Živčana stanica	0
17	26	Živčana stanica	1
12	27	Živčana stanica	0
13	27	Živčana stanica	0
14	27	Živčana stanica	1
15	27	Živčana stanica	1
16	27	Živčana stanica	1
17	27	Živčana stanica	1
12	28	Živčana stanica	1
13	28	Živčana stanica	0
14	28	Živčana stanica	0
15	28	Živčana stanica	0
16	28	Živčana stanica	0
17	28	Živčana stanica	1
12	29	Živčana stanica	1
13	29	Živčana stanica	1
14	29	Živčana stanica	0
15	29	Živčana stanica	1
16	29	Živčana stanica	1
17	29	Živčana stanica	1
12	30	Živčana stanica	0
13	30	Živčana stanica	0
14	30	Živčana stanica	1
15	30	Živčana stanica	1
16	30	Živčana stanica	0
17	30	Živčana stanica	1
12	31	Živčana stanica	1
13	31	Živčana stanica	1
14	31	Živčana stanica	1
15	31	Živčana stanica	1
16	31	Živčana stanica	1
17	31	Živčana stanica	1
12	32	Živčana stanica	0
13	32	Živčana stanica	1
14	32	Živčana stanica	1
15	32	Živčana stanica	0
16	32	Živčana stanica	0
17	32	Živčana stanica	1
12	33	Živčana stanica	1
13	33	Živčana stanica	1
14	33	Živčana stanica	0
15	33	Živčana stanica	0
16	33	Živčana stanica	0
17	33	Živčana stanica	0
12	34	Živčana stanica	1
13	34	Živčana stanica	1
14	34	Živčana stanica	0
15	34	Živčana stanica	0
16	34	Živčana stanica	1
17	34	Živčana stanica	1
12	35	Živčana stanica	1
13	35	Živčana stanica	0
14	35	Živčana stanica	1
15	35	Živčana stanica	1
16	35	Živčana stanica	0
17	35	Živčana stanica	0
12	36	Živčana stanica	1
13	36	Živčana stanica	1
14	36	Živčana stanica	1
15	36	Živčana stanica	0
16	36	Živčana stanica	1
17	36	Živčana stanica	0
12	37	Živčana stanica	0
13	37	Živčana stanica	0
14	37	Živčana stanica	1
15	37	Živčana stanica	0
16	37	Živčana stanica	0
17	37	Živčana stanica	1
12	38	Živčana stanica	0
13	38	Živčana stanica	0
14	38	Živčana stanica	0
15	38	Živčana stanica	0
16	38	Živčana stanica	1
17	38	Živčana stanica	0
12	39	Živčana stanica	1
13	39	Živčana stanica	1
14	39	Živčana stanica	0
15	39	Živčana stanica	0
16	39	Živčana stanica	1
17	39	Živčana stanica	1
12	40	Živčana stanica	1
13	40	Živčana stanica	0
14	40	Živčana stanica	1
15	40	Živčana stanica	0
16	40	Živčana stanica	0
17	40	Živčana stanica	1
12	41	Živčana stanica	0
13	41	Živčana stanica	0
14	41	Živčana stanica	0
15	41	Živčana stanica	0
16	41	Živčana stanica	1
17	41	Živčana stanica	0
12	42	Živčana stanica	0
13	42	Živčana stanica	0
14	42	Živčana stanica	1
15	42	Živčana stanica	0
16	42	Živčana stanica	0
17	42	Živčana stanica	1
12	43	Živčana stanica	0
13	43	Živčana stanica	1
14	43	Živčana stanica	0
15	43	Živčana stanica	0
16	43	Živčana stanica	0
17	43	Živčana stanica	1
12	44	Živčana stanica	1
13	44	Živčana stanica	1
14	44	Živčana stanica	1
15	44	Živčana stanica	0
16	44	Živčana stanica	1
17	44	Živčana stanica	1
12	45	Živčana stanica	1
13	45	Živčana stanica	0
14	45	Živčana stanica	1
15	45	Živčana stanica	0
16	45	Živčana stanica	0
17	45	Živčana stanica	0
12	46	Živčana stanica	1
13	46	Živčana stanica	1
14	46	Živčana stanica	1
15	46	Živčana stanica	0
16	46	Živčana stanica	0
17	46	Živčana stanica	0
12	47	Živčana stanica	0
13	47	Živčana stanica	0
14	47	Živčana stanica	1
15	47	Živčana stanica	0
16	47	Živčana stanica	1
17	47	Živčana stanica	1
12	48	Živčana stanica	0
13	48	Živčana stanica	1
14	48	Živčana stanica	0
15	48	Živčana stanica	0
16	48	Živčana stanica	0
17	48	Živčana stanica	1
12	49	Živčana stanica	1
13	49	Živčana stanica	1
14	49	Živčana stanica	0
15	49	Živčana stanica	1
16	49	Živčana stanica	1
17	49	Živčana stanica	1
12	50	Živčana stanica	1
13	50	Živčana stanica	0
14	50	Živčana stanica	1
15	50	Živčana stanica	1
16	50	Živčana stanica	0
17	50	Živčana stanica	1
12	51	Živčana stanica	1
13	51	Živčana stanica	1
14	51	Živčana stanica	1
15	51	Živčana stanica	1
16	51	Živčana stanica	1
17	51	Živčana stanica	1
12	52	Živčana stanica	1
13	52	Živčana stanica	0
14	52	Živčana stanica	1
15	52	Živčana stanica	1
16	52	Živčana stanica	1
17	52	Živčana stanica	1
12	53	Živčana stanica	1
13	53	Živčana stanica	1
14	53	Živčana stanica	1
15	53	Živčana stanica	1
16	53	Živčana stanica	1
17	53	Živčana stanica	1
12	54	Živčana stanica	1
13	54	Živčana stanica	1
14	54	Živčana stanica	1
15	54	Živčana stanica	1
16	54	Živčana stanica	1
17	54	Živčana stanica	1
12	55	Živčana stanica	1
13	55	Živčana stanica	1
14	55	Živčana stanica	0
15	55	Živčana stanica	1
16	55	Živčana stanica	1
17	55	Živčana stanica	1
12	56	Živčana stanica	1
13	56	Živčana stanica	1
14	56	Živčana stanica	1
15	56	Živčana stanica	1
16	56	Živčana stanica	1
17	56	Živčana stanica	1
12	57	Živčana stanica	0
13	57	Živčana stanica	0
14	57	Živčana stanica	1
15	57	Živčana stanica	1
16	57	Živčana stanica	1
17	57	Živčana stanica	1
12	58	Živčana stanica	0
13	58	Živčana stanica	0
14	58	Živčana stanica	0
15	58	Živčana stanica	1
16	58	Živčana stanica	0
17	58	Živčana stanica	1
12	59	Živčana stanica	1
13	59	Živčana stanica	1
14	59	Živčana stanica	1
15	59	Živčana stanica	1
16	59	Živčana stanica	1
17	59	Živčana stanica	1
12	60	Živčana stanica	1
13	60	Živčana stanica	0
14	60	Živčana stanica	1
15	60	Živčana stanica	1
16	60	Živčana stanica	0
17	60	Živčana stanica	1
12	61	Živčana stanica	0
13	61	Živčana stanica	1
14	61	Živčana stanica	1
15	61	Živčana stanica	1
16	61	Živčana stanica	1
17	61	Živčana stanica	0
12	62	Živčana stanica	0
13	62	Živčana stanica	1
14	62	Živčana stanica	1
15	62	Živčana stanica	1
16	62	Živčana stanica	1
17	62	Živčana stanica	0
12	63	Živčana stanica	0
13	63	Živčana stanica	0
14	63	Živčana stanica	0
15	63	Živčana stanica	0
16	63	Živčana stanica	0
17	63	Živčana stanica	1
12	64	Živčana stanica	1
13	64	Živčana stanica	1
14	64	Živčana stanica	0
15	64	Živčana stanica	0
16	64	Živčana stanica	1
17	64	Živčana stanica	1
12	65	Živčana stanica	1
13	65	Živčana stanica	1
14	65	Živčana stanica	0
15	65	Živčana stanica	0
16	65	Živčana stanica	0
17	65	Živčana stanica	0
12	66	Živčana stanica	0
13	66	Živčana stanica	0
14	66	Živčana stanica	0
15	66	Živčana stanica	1
16	66	Živčana stanica	0
17	66	Živčana stanica	1
12	67	Živčana stanica	1
13	67	Živčana stanica	0
14	67	Živčana stanica	1
15	67	Živčana stanica	1
16	67	Živčana stanica	1
17	67	Živčana stanica	1
12	68	Živčana stanica	1
13	68	Živčana stanica	1
14	68	Živčana stanica	1
15	68	Živčana stanica	1
16	68	Živčana stanica	1
17	68	Živčana stanica	1
12	69	Živčana stanica	1
13	69	Živčana stanica	1
14	69	Živčana stanica	1
15	69	Živčana stanica	1
16	69	Živčana stanica	1
17	69	Živčana stanica	1
12	70	Živčana stanica	1
13	70	Živčana stanica	1
14	70	Živčana stanica	1
15	70	Živčana stanica	1
16	70	Živčana stanica	0
17	70	Živčana stanica	1
12	71	Živčana stanica	1
13	71	Živčana stanica	1
14	71	Živčana stanica	1
15	71	Živčana stanica	0
16	71	Živčana stanica	1
17	71	Živčana stanica	1
12	72	Živčana stanica	0
13	72	Živčana stanica	0
14	72	Živčana stanica	1
15	72	Živčana stanica	1
16	72	Živčana stanica	1
17	72	Živčana stanica	1
12	73	Živčana stanica	0
13	73	Živčana stanica	0
14	73	Živčana stanica	1
15	73	Živčana stanica	1
16	73	Živčana stanica	0
17	73	Živčana stanica	0
12	74	Živčana stanica	1
13	74	Živčana stanica	0
14	74	Živčana stanica	1
15	74	Živčana stanica	0
16	74	Živčana stanica	1
17	74	Živčana stanica	0
12	75	Živčana stanica	1
13	75	Živčana stanica	0
14	75	Živčana stanica	1
15	75	Živčana stanica	1
16	75	Živčana stanica	0
17	75	Živčana stanica	1
12	76	Živčana stanica	0
13	76	Živčana stanica	1
14	76	Živčana stanica	0
15	76	Živčana stanica	1
16	76	Živčana stanica	1
17	76	Živčana stanica	0
12	77	Živčana stanica	0
13	77	Živčana stanica	1
14	77	Živčana stanica	1
15	77	Živčana stanica	1
16	77	Živčana stanica	0
17	77	Živčana stanica	1
12	78	Živčana stanica	1
13	78	Živčana stanica	0
14	78	Živčana stanica	0
15	78	Živčana stanica	0
16	78	Živčana stanica	1
17	78	Živčana stanica	1
12	79	Živčana stanica	1
13	79	Živčana stanica	1
14	79	Živčana stanica	1
15	79	Živčana stanica	1
16	79	Živčana stanica	1
17	79	Živčana stanica	1
12	80	Živčana stanica	0
13	80	Živčana stanica	0
14	80	Živčana stanica	0
15	80	Živčana stanica	1
16	80	Živčana stanica	0
17	80	Živčana stanica	1
12	81	Živčana stanica	1
13	81	Živčana stanica	1
14	81	Živčana stanica	1
15	81	Živčana stanica	0
16	81	Živčana stanica	1
17	81	Živčana stanica	0
12	82	Živčana stanica	0
13	82	Živčana stanica	0
14	82	Živčana stanica	1
15	82	Živčana stanica	1
16	82	Živčana stanica	0
17	82	Živčana stanica	1
12	83	Živčana stanica	1
13	83	Živčana stanica	1
14	83	Živčana stanica	0
15	83	Živčana stanica	1
16	83	Živčana stanica	0
17	83	Živčana stanica	1
18	0	Dioba stanice	1
19	0	Dioba stanice	1
20	0	Dioba stanice	1
21	0	Dioba stanice	1
22	0	Dioba stanice	1
23	0	Dioba stanice	1
18	1	Dioba stanice	1
19	1	Dioba stanice	1
20	1	Dioba stanice	1
21	1	Dioba stanice	1
22	1	Dioba stanice	0
23	1	Dioba stanice	1
18	2	Dioba stanice	1
19	2	Dioba stanice	1
20	2	Dioba stanice	1
21	2	Dioba stanice	1
22	2	Dioba stanice	1
23	2	Dioba stanice	1
18	3	Dioba stanice	0
19	3	Dioba stanice	0
20	3	Dioba stanice	0
21	3	Dioba stanice	0
22	3	Dioba stanice	0
23	3	Dioba stanice	1
18	4	Dioba stanice	1
19	4	Dioba stanice	0
20	4	Dioba stanice	0
21	4	Dioba stanice	0
22	4	Dioba stanice	1
23	4	Dioba stanice	1
18	5	Dioba stanice	1
19	5	Dioba stanice	1
20	5	Dioba stanice	0
21	5	Dioba stanice	0
22	5	Dioba stanice	1
23	5	Dioba stanice	1
18	6	Dioba stanice	1
19	6	Dioba stanice	0
20	6	Dioba stanice	1
21	6	Dioba stanice	1
22	6	Dioba stanice	0
23	6	Dioba stanice	0
18	7	Dioba stanice	0
19	7	Dioba stanice	1
20	7	Dioba stanice	1
21	7	Dioba stanice	0
22	7	Dioba stanice	0
23	7	Dioba stanice	0
18	8	Dioba stanice	1
19	8	Dioba stanice	0
20	8	Dioba stanice	1
21	8	Dioba stanice	1
22	8	Dioba stanice	0
23	8	Dioba stanice	1
18	9	Dioba stanice	0
19	9	Dioba stanice	0
20	9	Dioba stanice	0
21	9	Dioba stanice	0
22	9	Dioba stanice	1
23	9	Dioba stanice	1
18	10	Dioba stanice	1
19	10	Dioba stanice	1
20	10	Dioba stanice	1
21	10	Dioba stanice	1
22	10	Dioba stanice	1
23	10	Dioba stanice	1
18	11	Dioba stanice	0
19	11	Dioba stanice	0
20	11	Dioba stanice	1
21	11	Dioba stanice	1
22	11	Dioba stanice	0
23	11	Dioba stanice	1
18	12	Dioba stanice	1
19	12	Dioba stanice	1
20	12	Dioba stanice	1
21	12	Dioba stanice	0
22	12	Dioba stanice	0
23	12	Dioba stanice	0
18	13	Dioba stanice	0
19	13	Dioba stanice	0
20	13	Dioba stanice	1
21	13	Dioba stanice	1
22	13	Dioba stanice	1
23	13	Dioba stanice	1
18	14	Dioba stanice	0
19	14	Dioba stanice	1
20	14	Dioba stanice	0
21	14	Dioba stanice	0
22	14	Dioba stanice	1
23	14	Dioba stanice	1
18	15	Dioba stanice	1
19	15	Dioba stanice	1
20	15	Dioba stanice	1
21	15	Dioba stanice	1
22	15	Dioba stanice	1
23	15	Dioba stanice	0
18	16	Dioba stanice	1
19	16	Dioba stanice	0
20	16	Dioba stanice	1
21	16	Dioba stanice	1
22	16	Dioba stanice	0
23	16	Dioba stanice	0
18	17	Dioba stanice	1
19	17	Dioba stanice	1
20	17	Dioba stanice	1
21	17	Dioba stanice	0
22	17	Dioba stanice	1
23	17	Dioba stanice	1
18	18	Dioba stanice	1
19	18	Dioba stanice	0
20	18	Dioba stanice	0
21	18	Dioba stanice	1
22	18	Dioba stanice	0
23	18	Dioba stanice	1
18	19	Dioba stanice	0
19	19	Dioba stanice	0
20	19	Dioba stanice	0
21	19	Dioba stanice	0
22	19	Dioba stanice	0
23	19	Dioba stanice	1
18	20	Dioba stanice	1
19	20	Dioba stanice	1
20	20	Dioba stanice	1
21	20	Dioba stanice	0
22	20	Dioba stanice	1
23	20	Dioba stanice	1
18	21	Dioba stanice	0
19	21	Dioba stanice	0
20	21	Dioba stanice	1
21	21	Dioba stanice	1
22	21	Dioba stanice	0
23	21	Dioba stanice	0
18	22	Dioba stanice	0
19	22	Dioba stanice	0
20	22	Dioba stanice	0
21	22	Dioba stanice	0
22	22	Dioba stanice	0
23	22	Dioba stanice	0
18	23	Dioba stanice	0
19	23	Dioba stanice	0
20	23	Dioba stanice	0
21	23	Dioba stanice	0
22	23	Dioba stanice	1
23	23	Dioba stanice	1
18	24	Dioba stanice	0
19	24	Dioba stanice	1
20	24	Dioba stanice	0
21	24	Dioba stanice	0
22	24	Dioba stanice	1
23	24	Dioba stanice	1
18	25	Dioba stanice	1
19	25	Dioba stanice	0
20	25	Dioba stanice	0
21	25	Dioba stanice	1
22	25	Dioba stanice	1
23	25	Dioba stanice	0
18	26	Dioba stanice	0
19	26	Dioba stanice	0
20	26	Dioba stanice	0
21	26	Dioba stanice	0
22	26	Dioba stanice	0
23	26	Dioba stanice	0
18	27	Dioba stanice	0
19	27	Dioba stanice	0
20	27	Dioba stanice	0
21	27	Dioba stanice	0
22	27	Dioba stanice	0
23	27	Dioba stanice	1
18	28	Dioba stanice	0
19	28	Dioba stanice	0
20	28	Dioba stanice	0
21	28	Dioba stanice	0
22	28	Dioba stanice	0
23	28	Dioba stanice	1
18	29	Dioba stanice	1
19	29	Dioba stanice	0
20	29	Dioba stanice	0
21	29	Dioba stanice	0
22	29	Dioba stanice	0
23	29	Dioba stanice	0
18	30	Dioba stanice	0
19	30	Dioba stanice	0
20	30	Dioba stanice	0
21	30	Dioba stanice	0
22	30	Dioba stanice	1
23	30	Dioba stanice	1
18	31	Dioba stanice	0
19	31	Dioba stanice	0
20	31	Dioba stanice	0
21	31	Dioba stanice	0
22	31	Dioba stanice	1
23	31	Dioba stanice	0
18	32	Dioba stanice	0
19	32	Dioba stanice	0
20	32	Dioba stanice	0
21	32	Dioba stanice	0
22	32	Dioba stanice	0
23	32	Dioba stanice	0
18	33	Dioba stanice	0
19	33	Dioba stanice	1
20	33	Dioba stanice	0
21	33	Dioba stanice	0
22	33	Dioba stanice	1
23	33	Dioba stanice	1
18	34	Dioba stanice	0
19	34	Dioba stanice	0
20	34	Dioba stanice	1
21	34	Dioba stanice	0
22	34	Dioba stanice	0
23	34	Dioba stanice	0
18	35	Dioba stanice	1
19	35	Dioba stanice	0
20	35	Dioba stanice	0
21	35	Dioba stanice	1
22	35	Dioba stanice	0
23	35	Dioba stanice	1
18	36	Dioba stanice	1
19	36	Dioba stanice	1
20	36	Dioba stanice	0
21	36	Dioba stanice	0
22	36	Dioba stanice	0
23	36	Dioba stanice	0
18	37	Dioba stanice	0
19	37	Dioba stanice	0
20	37	Dioba stanice	1
21	37	Dioba stanice	0
22	37	Dioba stanice	0
23	37	Dioba stanice	0
18	38	Dioba stanice	0
19	38	Dioba stanice	1
20	38	Dioba stanice	1
21	38	Dioba stanice	1
22	38	Dioba stanice	1
23	38	Dioba stanice	1
18	39	Dioba stanice	1
19	39	Dioba stanice	1
20	39	Dioba stanice	0
21	39	Dioba stanice	1
22	39	Dioba stanice	1
23	39	Dioba stanice	1
18	40	Dioba stanice	1
19	40	Dioba stanice	1
20	40	Dioba stanice	0
21	40	Dioba stanice	0
22	40	Dioba stanice	1
23	40	Dioba stanice	1
18	41	Dioba stanice	1
19	41	Dioba stanice	1
20	41	Dioba stanice	1
21	41	Dioba stanice	1
22	41	Dioba stanice	1
23	41	Dioba stanice	0
18	42	Dioba stanice	1
19	42	Dioba stanice	1
20	42	Dioba stanice	1
21	42	Dioba stanice	0
22	42	Dioba stanice	1
23	42	Dioba stanice	1
18	43	Dioba stanice	1
19	43	Dioba stanice	1
20	43	Dioba stanice	1
21	43	Dioba stanice	1
22	43	Dioba stanice	1
23	43	Dioba stanice	1
18	44	Dioba stanice	1
19	44	Dioba stanice	1
20	44	Dioba stanice	1
21	44	Dioba stanice	1
22	44	Dioba stanice	1
23	44	Dioba stanice	1
18	45	Dioba stanice	1
19	45	Dioba stanice	1
20	45	Dioba stanice	0
21	45	Dioba stanice	0
22	45	Dioba stanice	1
23	45	Dioba stanice	1
18	46	Dioba stanice	1
19	46	Dioba stanice	1
20	46	Dioba stanice	1
21	46	Dioba stanice	1
22	46	Dioba stanice	1
23	46	Dioba stanice	0
18	47	Dioba stanice	1
19	47	Dioba stanice	1
20	47	Dioba stanice	1
21	47	Dioba stanice	1
22	47	Dioba stanice	1
23	47	Dioba stanice	1
18	48	Dioba stanice	0
19	48	Dioba stanice	1
20	48	Dioba stanice	1
21	48	Dioba stanice	1
22	48	Dioba stanice	1
23	48	Dioba stanice	1
18	49	Dioba stanice	0
19	49	Dioba stanice	0
20	49	Dioba stanice	0
21	49	Dioba stanice	1
22	49	Dioba stanice	1
23	49	Dioba stanice	0
18	50	Dioba stanice	1
19	50	Dioba stanice	1
20	50	Dioba stanice	1
21	50	Dioba stanice	0
22	50	Dioba stanice	1
23	50	Dioba stanice	0
18	51	Dioba stanice	0
19	51	Dioba stanice	0
20	51	Dioba stanice	0
21	51	Dioba stanice	0
22	51	Dioba stanice	0
23	51	Dioba stanice	1
18	52	Dioba stanice	0
19	52	Dioba stanice	1
20	52	Dioba stanice	1
21	52	Dioba stanice	1
22	52	Dioba stanice	1
23	52	Dioba stanice	0
18	53	Dioba stanice	0
19	53	Dioba stanice	1
20	53	Dioba stanice	1
21	53	Dioba stanice	1
22	53	Dioba stanice	1
23	53	Dioba stanice	1
18	54	Dioba stanice	1
19	54	Dioba stanice	1
20	54	Dioba stanice	0
21	54	Dioba stanice	1
22	54	Dioba stanice	1
23	54	Dioba stanice	1
18	55	Dioba stanice	1
19	55	Dioba stanice	1
20	55	Dioba stanice	0
21	55	Dioba stanice	1
22	55	Dioba stanice	1
23	55	Dioba stanice	0
18	56	Dioba stanice	0
19	56	Dioba stanice	0
20	56	Dioba stanice	1
21	56	Dioba stanice	1
22	56	Dioba stanice	0
23	56	Dioba stanice	0
18	57	Dioba stanice	1
19	57	Dioba stanice	1
20	57	Dioba stanice	1
21	57	Dioba stanice	0
22	57	Dioba stanice	1
23	57	Dioba stanice	1
18	58	Dioba stanice	0
19	58	Dioba stanice	0
20	58	Dioba stanice	0
21	58	Dioba stanice	1
22	58	Dioba stanice	0
23	58	Dioba stanice	1
18	59	Dioba stanice	1
19	59	Dioba stanice	1
20	59	Dioba stanice	1
21	59	Dioba stanice	0
22	59	Dioba stanice	0
23	59	Dioba stanice	0
18	60	Dioba stanice	1
19	60	Dioba stanice	1
20	60	Dioba stanice	0
21	60	Dioba stanice	1
22	60	Dioba stanice	1
23	60	Dioba stanice	0
18	61	Dioba stanice	0
19	61	Dioba stanice	1
20	61	Dioba stanice	0
21	61	Dioba stanice	0
22	61	Dioba stanice	0
23	61	Dioba stanice	0
18	62	Dioba stanice	1
19	62	Dioba stanice	0
20	62	Dioba stanice	1
21	62	Dioba stanice	0
22	62	Dioba stanice	1
23	62	Dioba stanice	0
18	63	Dioba stanice	0
19	63	Dioba stanice	0
20	63	Dioba stanice	1
21	63	Dioba stanice	1
22	63	Dioba stanice	1
23	63	Dioba stanice	1
18	64	Dioba stanice	0
19	64	Dioba stanice	1
20	64	Dioba stanice	0
21	64	Dioba stanice	0
22	64	Dioba stanice	1
23	64	Dioba stanice	1
18	65	Dioba stanice	1
19	65	Dioba stanice	1
20	65	Dioba stanice	0
21	65	Dioba stanice	0
22	65	Dioba stanice	1
23	65	Dioba stanice	1
18	66	Dioba stanice	0
19	66	Dioba stanice	1
20	66	Dioba stanice	0
21	66	Dioba stanice	0
22	66	Dioba stanice	0
23	66	Dioba stanice	0
18	67	Dioba stanice	1
19	67	Dioba stanice	1
20	67	Dioba stanice	1
21	67	Dioba stanice	1
22	67	Dioba stanice	0
23	67	Dioba stanice	0
18	68	Dioba stanice	0
19	68	Dioba stanice	0
20	68	Dioba stanice	1
21	68	Dioba stanice	1
22	68	Dioba stanice	1
23	68	Dioba stanice	1
18	69	Dioba stanice	1
19	69	Dioba stanice	1
20	69	Dioba stanice	0
21	69	Dioba stanice	1
22	69	Dioba stanice	1
23	69	Dioba stanice	1
18	70	Dioba stanice	1
19	70	Dioba stanice	1
20	70	Dioba stanice	1
21	70	Dioba stanice	1
22	70	Dioba stanice	1
23	70	Dioba stanice	1
18	71	Dioba stanice	1
19	71	Dioba stanice	1
20	71	Dioba stanice	1
21	71	Dioba stanice	1
22	71	Dioba stanice	1
23	71	Dioba stanice	0
18	72	Dioba stanice	1
19	72	Dioba stanice	1
20	72	Dioba stanice	1
21	72	Dioba stanice	1
22	72	Dioba stanice	1
23	72	Dioba stanice	1
18	73	Dioba stanice	1
19	73	Dioba stanice	0
20	73	Dioba stanice	1
21	73	Dioba stanice	1
22	73	Dioba stanice	1
23	73	Dioba stanice	1
18	74	Dioba stanice	1
19	74	Dioba stanice	1
20	74	Dioba stanice	1
21	74	Dioba stanice	1
22	74	Dioba stanice	1
23	74	Dioba stanice	1
18	75	Dioba stanice	1
19	75	Dioba stanice	1
20	75	Dioba stanice	1
21	75	Dioba stanice	1
22	75	Dioba stanice	1
23	75	Dioba stanice	1
18	76	Dioba stanice	1
19	76	Dioba stanice	1
20	76	Dioba stanice	1
21	76	Dioba stanice	1
22	76	Dioba stanice	0
23	76	Dioba stanice	1
18	77	Dioba stanice	1
19	77	Dioba stanice	1
20	77	Dioba stanice	1
21	77	Dioba stanice	1
22	77	Dioba stanice	1
23	77	Dioba stanice	1
18	78	Dioba stanice	0
19	78	Dioba stanice	0
20	78	Dioba stanice	1
21	78	Dioba stanice	0
22	78	Dioba stanice	1
23	78	Dioba stanice	0
18	79	Dioba stanice	1
19	79	Dioba stanice	1
20	79	Dioba stanice	0
21	79	Dioba stanice	0
22	79	Dioba stanice	0
23	79	Dioba stanice	1
18	80	Dioba stanice	1
19	80	Dioba stanice	1
20	80	Dioba stanice	1
21	80	Dioba stanice	0
22	80	Dioba stanice	1
23	80	Dioba stanice	1
18	81	Dioba stanice	1
19	81	Dioba stanice	1
20	81	Dioba stanice	0
21	81	Dioba stanice	1
22	81	Dioba stanice	0
23	81	Dioba stanice	0
18	82	Dioba stanice	0
19	82	Dioba stanice	0
20	82	Dioba stanice	1
21	82	Dioba stanice	0
22	82	Dioba stanice	0
23	82	Dioba stanice	0
18	83	Dioba stanice	1
19	83	Dioba stanice	0
20	83	Dioba stanice	0
21	83	Dioba stanice	0
22	83	Dioba stanice	1
23	83	Dioba stanice	0
24	0	DNA	1
25	0	DNA	0
26	0	DNA	1
27	0	DNA	1
28	0	DNA	1
29	0	DNA	1
24	1	DNA	1
25	1	DNA	1
26	1	DNA	0
27	1	DNA	0
28	1	DNA	1
29	1	DNA	1
24	2	DNA	0
25	2	DNA	0
26	2	DNA	1
