Epoch	Auc	Accuracy	loss
1	0.49654657245517836	0.6584459075945056	0.6476658703315825
2	0.5024727615073802	0.6596492223861959	0.6425422139111019
3	0.5124032320655291	0.6596492223861959	0.642364848937307
1	0.5267785622176385	0.6604120112128914	0.6415822733016241
2	0.5377829321418623	0.6604120112128914	0.6408290976569766
3	0.5702541635098323	0.6604120112128914	0.6387977018242791
