Epoch	Auc	Accuracy	loss
1	0.5047081753217519	0.729171288309614	0.5860978963651827
2	0.5393315601662502	0.7302387247136322	0.5807983037084341
3	0.6017545405819752	0.7302387247136322	0.5728250060762677
4	0.6338798255123963	0.7302804826169678	0.5598576360249093
5	0.6426980674227692	0.7301865273344625	0.556490199241255
